order_id,customer_id,order_timestamp,location,product_category,order_value,delivery_timestamp
1826,1013,2023-03-18 01:00:00,Delhi,Pharmacy,2035.04,2023-03-18 01:10:00
1827,1088,2023-03-18 02:00:00,Bangalore,Groceries,2914.62,2023-03-18 02:10:00
1828,1160,2023-03-18 03:00:00,Mumbai,Groceries,4478.68,2023-03-18 03:10:00
1829,1128,2023-03-18 04:00:00,Bangalore,Electronics,855.09,2023-03-18 04:10:00
1830,1116,2023-03-18 05:00:00,Bangalore,Electronics,2060.86,2023-03-18 05:10:00
1831,1036,2023-03-18 06:00:00,Bangalore,Groceries,3849.19,2023-03-18 06:10:00
1832,1111,2023-03-18 07:00:00,Hyderabad,Snacks,1950.27,2023-03-18 07:10:00
1833,1110,2023-03-18 08:00:00,Mumbai,Electronics,790.2,2023-03-18 08:10:00
1834,1091,2023-03-18 09:00:00,Delhi,Snacks,614.67,2023-03-18 09:10:00
1835,1117,2023-03-18 10:00:00,Bangalore,Groceries,4744.87,2023-03-18 10:10:00
1836,1054,2023-03-18 11:00:00,Mumbai,Electronics,1513.12,2023-03-18 11:10:00
1837,1039,2023-03-18 12:00:00,Hyderabad,Electronics,3808.75,2023-03-18 12:10:00
1838,1138,2023-03-18 13:00:00,Delhi,Snacks,2151.36,2023-03-18 13:10:00
1839,1111,2023-03-18 14:00:00,Delhi,Electronics,2490.18,2023-03-18 14:10:00
1840,1186,2023-03-18 15:00:00,Mumbai,Electronics,585.45,2023-03-18 15:10:00
1841,1061,2023-03-18 16:00:00,Mumbai,Electronics,2350.03,2023-03-18 16:10:00
1842,1182,2023-03-18 17:00:00,Mumbai,Pharmacy,1569.18,2023-03-18 17:10:00
1843,1098,2023-03-18 18:00:00,Bangalore,Electronics,3905.02,2023-03-18 18:10:00
1844,1066,2023-03-18 19:00:00,Hyderabad,Electronics,4519.21,2023-03-18 19:10:00
1845,1007,2023-03-18 20:00:00,Mumbai,Electronics,4840.74,2023-03-18 20:10:00
1846,1155,2023-03-18 21:00:00,Bangalore,Electronics,4066.52,2023-03-18 21:10:00
1847,1143,2023-03-18 22:00:00,Hyderabad,Electronics,1142.28,2023-03-18 22:10:00
1848,1119,2023-03-18 23:00:00,Hyderabad,Electronics,3737.06,2023-03-18 23:10:00
1849,1114,2023-03-19 00:00:00,Bangalore,Pharmacy,4408.33,2023-03-19 00:10:00
1850,1032,2023-03-19 01:00:00,Hyderabad,Snacks,1101.4,2023-03-19 02:01:00
1851,1081,2023-03-19 02:00:00,Hyderabad,Snacks,2296.4,2023-03-19 02:10:00
1852,1115,2023-03-19 03:00:00,Bangalore,Groceries,3752.68,2023-03-19 03:10:00
1853,1125,2023-03-19 04:00:00,Delhi,Snacks,2428.58,2023-03-19 04:10:00
1854,1130,2023-03-19 05:00:00,Mumbai,Groceries,651.68,2023-03-19 05:10:00
1855,1077,2023-03-19 06:00:00,Delhi,Electronics,764.0,2023-03-19 06:10:00
1856,1093,2023-03-19 07:00:00,Hyderabad,Electronics,2220.51,2023-03-19 07:10:00
1857,1130,2023-03-19 08:00:00,Delhi,Electronics,3211.8,2023-03-19 08:10:00
1858,1072,2023-03-19 09:00:00,Bangalore,Groceries,4195.65,2023-03-19 09:10:00
1859,1044,2023-03-19 10:00:00,Hyderabad,Pharmacy,4630.99,2023-03-19 10:10:00
1860,1176,2023-03-19 11:00:00,Delhi,Snacks,4687.02,2023-03-19 11:10:00
1861,1153,2023-03-19 12:00:00,Bangalore,Pharmacy,4948.56,2023-03-19 12:10:00
1862,1009,2023-03-19 13:00:00,Delhi,Snacks,4724.5,2023-03-19 14:29:00
1863,1103,2023-03-19 14:00:00,Bangalore,Electronics,1332.4,2023-03-19 14:10:00
1864,1045,2023-03-19 15:00:00,Bangalore,Snacks,517.39,2023-03-19 15:10:00
1865,1078,2023-03-19 16:00:00,Hyderabad,Groceries,3371.42,2023-03-19 16:10:00
1866,1071,2023-03-19 17:00:00,Bangalore,Groceries,1350.29,2023-03-19 17:10:00
1867,1100,2023-03-19 18:00:00,Bangalore,Electronics,4207.43,2023-03-19 19:20:00
1868,1179,2023-03-19 19:00:00,Hyderabad,Groceries,2385.1,2023-03-19 19:10:00
1869,1065,2023-03-19 20:00:00,Hyderabad,Snacks,3226.97,2023-03-19 20:10:00
1870,1070,2023-03-19 21:00:00,Delhi,Electronics,2024.23,2023-03-19 21:10:00
1871,1002,2023-03-19 22:00:00,Hyderabad,Electronics,3702.22,2023-03-19 22:10:00
1872,1029,2023-03-19 23:00:00,Mumbai,Pharmacy,1344.83,2023-03-19 23:10:00
1873,1062,2023-03-20 00:00:00,Delhi,Groceries,2794.68,2023-03-20 00:10:00
1874,1065,2023-03-20 01:00:00,Delhi,Groceries,1063.31,2023-03-20 01:10:00
1875,1169,2023-03-20 02:00:00,Delhi,Electronics,399.86,2023-03-20 02:10:00
1876,1090,2023-03-20 03:00:00,Bangalore,Pharmacy,1564.19,2023-03-20 03:10:00
1877,1061,2023-03-20 04:00:00,Delhi,Groceries,4645.51,2023-03-20 04:10:00
1878,1012,2023-03-20 05:00:00,Hyderabad,Pharmacy,4541.73,2023-03-20 05:10:00
1879,1002,2023-03-20 06:00:00,Hyderabad,Pharmacy,4293.05,2023-03-20 06:10:00
1880,1175,2023-03-20 07:00:00,Hyderabad,Electronics,1373.8,2023-03-20 07:10:00
1881,1163,2023-03-20 08:00:00,Bangalore,Electronics,285.89,2023-03-20 08:10:00
1882,1033,2023-03-20 09:00:00,Delhi,Electronics,719.34,2023-03-20 09:55:00
1883,1134,2023-03-20 10:00:00,Bangalore,Snacks,1648.9,2023-03-20 10:10:00
1884,1087,2023-03-20 11:00:00,Bangalore,Groceries,1367.01,2023-03-20 11:10:00
1885,1050,2023-03-20 12:00:00,Bangalore,Electronics,1085.14,2023-03-20 12:10:00
1886,1167,2023-03-20 13:00:00,Hyderabad,Pharmacy,2131.07,2023-03-20 13:10:00
1887,1027,2023-03-20 14:00:00,Bangalore,Snacks,3786.43,2023-03-20 15:37:00
1888,1199,2023-03-20 15:00:00,Bangalore,Pharmacy,3763.52,2023-03-20 15:10:00
1889,1190,2023-03-20 16:00:00,Hyderabad,Snacks,2013.25,2023-03-20 17:15:00
1890,1093,2023-03-20 17:00:00,Mumbai,Electronics,517.63,2023-03-20 17:10:00
1891,1123,2023-03-20 18:00:00,Hyderabad,Electronics,1678.25,2023-03-20 18:10:00
1892,1118,2023-03-20 19:00:00,Bangalore,Groceries,2829.19,2023-03-20 19:10:00
1893,1017,2023-03-20 20:00:00,Hyderabad,Pharmacy,4164.55,2023-03-20 20:10:00
1894,1156,2023-03-20 21:00:00,Hyderabad,Electronics,938.65,2023-03-20 21:10:00
1895,1163,2023-03-20 22:00:00,Mumbai,Snacks,3680.01,2023-03-20 22:10:00
1896,1051,2023-03-20 23:00:00,Bangalore,Electronics,1284.06,2023-03-20 23:10:00
1897,1023,2023-03-21 00:00:00,Mumbai,Electronics,3947.91,2023-03-21 01:51:00
1898,1013,2023-03-21 01:00:00,Mumbai,Groceries,2997.34,2023-03-21 01:10:00
1899,1021,2023-03-21 02:00:00,Hyderabad,Snacks,1866.15,2023-03-21 02:10:00
1900,1016,2023-03-21 03:00:00,Bangalore,Groceries,3256.02,2023-03-21 03:10:00
1901,1161,2023-03-21 04:00:00,Mumbai,Snacks,1628.21,2023-03-21 04:10:00
1902,1102,2023-03-21 05:00:00,Mumbai,Electronics,441.39,2023-03-21 05:10:00
1903,1040,2023-03-21 06:00:00,Bangalore,Electronics,4833.33,2023-03-21 06:10:00
1904,1181,2023-03-21 07:00:00,Delhi,Electronics,1368.75,2023-03-21 07:10:00
1905,1176,2023-03-21 08:00:00,Delhi,Groceries,864.99,2023-03-21 08:10:00
1906,1070,2023-03-21 09:00:00,Delhi,Pharmacy,4969.68,2023-03-21 09:10:00
1907,1139,2023-03-21 10:00:00,Bangalore,Snacks,207.43,2023-03-21 10:10:00
1908,1192,2023-03-21 11:00:00,Hyderabad,Electronics,4412.07,2023-03-21 11:10:00
1909,1123,2023-03-21 12:00:00,Hyderabad,Pharmacy,4750.6,2023-03-21 12:10:00
1910,1156,2023-03-21 13:00:00,Mumbai,Groceries,3098.82,2023-03-21 13:10:00
1911,1039,2023-03-21 14:00:00,Hyderabad,Electronics,2641.33,2023-03-21 14:10:00
1912,1126,2023-03-21 15:00:00,Hyderabad,Pharmacy,1215.8,2023-03-21 15:10:00
1913,1192,2023-03-21 16:00:00,Mumbai,Pharmacy,1531.95,2023-03-21 16:10:00
1914,1077,2023-03-21 17:00:00,Bangalore,Groceries,1878.42,2023-03-21 17:10:00
1915,1113,2023-03-21 18:00:00,Bangalore,Pharmacy,1430.57,2023-03-21 18:10:00
1916,1132,2023-03-21 19:00:00,Delhi,Pharmacy,1245.05,2023-03-21 19:10:00
1917,1037,2023-03-21 20:00:00,Mumbai,Snacks,4260.63,2023-03-21 20:10:00
1918,1175,2023-03-21 21:00:00,Delhi,Pharmacy,2859.38,2023-03-21 21:10:00
1919,1040,2023-03-21 22:00:00,Bangalore,Pharmacy,3629.14,2023-03-21 22:10:00
1920,1088,2023-03-21 23:00:00,Bangalore,Pharmacy,2553.72,2023-03-21 23:10:00
1921,1149,2023-03-22 00:00:00,Delhi,Snacks,2218.02,2023-03-22 00:10:00
1922,1108,2023-03-22 01:00:00,Bangalore,Pharmacy,3419.99,2023-03-22 01:10:00
1923,1188,2023-03-22 02:00:00,Bangalore,Electronics,1139.86,2023-03-22 02:10:00
1924,1065,2023-03-22 03:00:00,Mumbai,Groceries,283.87,2023-03-22 03:10:00
1925,1171,2023-03-22 04:00:00,Hyderabad,Pharmacy,3507.3,2023-03-22 04:10:00
1926,1157,2023-03-22 05:00:00,Delhi,Snacks,4221.63,2023-03-22 05:10:00
1927,1096,2023-03-22 06:00:00,Hyderabad,Groceries,1184.2,2023-03-22 06:10:00
1928,1141,2023-03-22 07:00:00,Bangalore,Snacks,1837.65,2023-03-22 07:10:00
1929,1125,2023-03-22 08:00:00,Hyderabad,Groceries,3158.77,2023-03-22 08:10:00
1930,1123,2023-03-22 09:00:00,Bangalore,Electronics,2494.26,2023-03-22 09:10:00
1931,1182,2023-03-22 10:00:00,Delhi,Snacks,2306.68,2023-03-22 10:10:00
1932,1143,2023-03-22 11:00:00,Mumbai,Snacks,2815.11,2023-03-22 11:10:00
1933,1019,2023-03-22 12:00:00,Mumbai,Snacks,1804.7,2023-03-22 12:10:00
1934,1189,2023-03-22 13:00:00,Hyderabad,Pharmacy,346.16,2023-03-22 14:39:00
1935,1014,2023-03-22 14:00:00,Delhi,Groceries,3372.18,2023-03-22 14:10:00
1936,1104,2023-03-22 15:00:00,Hyderabad,Groceries,877.21,2023-03-22 15:10:00
1937,1171,2023-03-22 16:00:00,Bangalore,Snacks,2711.87,2023-03-22 16:10:00
1938,1151,2023-03-22 17:00:00,Bangalore,Electronics,2065.86,2023-03-22 17:38:00
1939,1180,2023-03-22 18:00:00,Hyderabad,Pharmacy,1402.81,2023-03-22 18:10:00
1940,1183,2023-03-22 19:00:00,Delhi,Pharmacy,3768.19,2023-03-22 19:10:00
1941,1012,2023-03-22 20:00:00,Hyderabad,Snacks,1574.47,2023-03-22 20:10:00
1942,1121,2023-03-22 21:00:00,Bangalore,Groceries,3755.02,2023-03-22 21:10:00
1943,1085,2023-03-22 22:00:00,Hyderabad,Groceries,3690.75,2023-03-22 22:10:00
1944,1055,2023-03-22 23:00:00,Hyderabad,Groceries,968.05,2023-03-22 23:10:00
1945,1043,2023-03-23 00:00:00,Hyderabad,Snacks,646.63,2023-03-23 00:19:00
1946,1128,2023-03-23 01:00:00,Hyderabad,Electronics,4035.58,2023-03-23 01:10:00
1947,1094,2023-03-23 02:00:00,Hyderabad,Pharmacy,2793.0,2023-03-23 02:10:00
1948,1171,2023-03-23 03:00:00,Hyderabad,Groceries,4197.61,2023-03-23 03:10:00
1949,1010,2023-03-23 04:00:00,Bangalore,Electronics,4732.03,2023-03-23 04:10:00
1950,1162,2023-03-23 05:00:00,Mumbai,Pharmacy,1495.93,2023-03-23 05:10:00
1951,1168,2023-03-23 06:00:00,Delhi,Electronics,3735.34,2023-03-23 06:10:00
1952,1027,2023-03-23 07:00:00,Hyderabad,Snacks,1528.84,2023-03-23 07:10:00
1953,1141,2023-03-23 08:00:00,Delhi,Snacks,3469.25,2023-03-23 08:10:00
1954,1123,2023-03-23 09:00:00,Bangalore,Snacks,892.17,2023-03-23 09:10:00
1955,1149,2023-03-23 10:00:00,Bangalore,Pharmacy,3515.39,2023-03-23 10:10:00
1956,1086,2023-03-23 11:00:00,Bangalore,Pharmacy,4108.47,2023-03-23 11:10:00
1957,1105,2023-03-23 12:00:00,Bangalore,Snacks,3947.96,2023-03-23 12:10:00
1958,1016,2023-03-23 13:00:00,Mumbai,Pharmacy,2595.24,2023-03-23 13:10:00
1959,1093,2023-03-23 14:00:00,Bangalore,Groceries,1548.03,2023-03-23 14:10:00
1960,1093,2023-03-23 15:00:00,Mumbai,Electronics,4514.72,2023-03-23 15:10:00
1961,1128,2023-03-23 16:00:00,Mumbai,Electronics,3475.1,2023-03-23 16:10:00
1962,1160,2023-03-23 17:00:00,Mumbai,Pharmacy,2472.23,2023-03-23 17:10:00
1963,1073,2023-03-23 18:00:00,Bangalore,Electronics,2785.02,2023-03-23 18:10:00
1964,1191,2023-03-23 19:00:00,Hyderabad,Snacks,1741.13,2023-03-23 19:44:00
1965,1115,2023-03-23 20:00:00,Hyderabad,Snacks,2987.24,2023-03-23 20:10:00
1966,1139,2023-03-23 21:00:00,Bangalore,Snacks,1489.6,2023-03-23 21:10:00
1967,1183,2023-03-23 22:00:00,Bangalore,Groceries,4979.5,2023-03-23 22:10:00
1968,1096,2023-03-23 23:00:00,Delhi,Electronics,774.18,2023-03-23 23:10:00
1969,1002,2023-03-24 00:00:00,Bangalore,Pharmacy,4685.25,2023-03-24 00:10:00
1970,1053,2023-03-24 01:00:00,Bangalore,Electronics,1297.22,2023-03-24 01:10:00
1971,1066,2023-03-24 02:00:00,Mumbai,Snacks,4179.04,2023-03-24 02:10:00
1972,1110,2023-03-24 03:00:00,Hyderabad,Pharmacy,2939.35,2023-03-24 03:10:00
1973,1057,2023-03-24 04:00:00,Bangalore,Electronics,2285.51,2023-03-24 04:10:00
1974,1053,2023-03-24 05:00:00,Mumbai,Groceries,1140.0,2023-03-24 05:10:00
1975,1114,2023-03-24 06:00:00,Hyderabad,Groceries,706.2,2023-03-24 06:10:00
1976,1108,2023-03-24 07:00:00,Delhi,Snacks,1990.05,2023-03-24 07:10:00
1977,1132,2023-03-24 08:00:00,Bangalore,Pharmacy,2979.2,2023-03-24 08:10:00
1978,1137,2023-03-24 09:00:00,Hyderabad,Pharmacy,1901.7,2023-03-24 09:10:00
1979,1048,2023-03-24 10:00:00,Mumbai,Snacks,999.07,2023-03-24 10:34:00
1980,1181,2023-03-24 11:00:00,Hyderabad,Pharmacy,799.89,2023-03-24 11:10:00
1981,1146,2023-03-24 12:00:00,Hyderabad,Snacks,1901.91,2023-03-24 12:10:00
1982,1043,2023-03-24 13:00:00,Mumbai,Pharmacy,2551.16,2023-03-24 13:10:00
1983,1150,2023-03-24 14:00:00,Hyderabad,Pharmacy,3026.8,2023-03-24 14:10:00
1984,1090,2023-03-24 15:00:00,Hyderabad,Snacks,1276.15,2023-03-24 15:10:00
1985,1175,2023-03-24 16:00:00,Mumbai,Groceries,1464.89,2023-03-24 16:10:00
1986,1048,2023-03-24 17:00:00,Delhi,Groceries,3205.77,2023-03-24 17:10:00
1987,1006,2023-03-24 18:00:00,Delhi,Electronics,2560.0,2023-03-24 18:10:00
1988,1145,2023-03-24 19:00:00,Delhi,Pharmacy,760.82,2023-03-24 19:10:00
1989,1124,2023-03-24 20:00:00,Bangalore,Pharmacy,3940.13,2023-03-24 20:10:00
1990,1057,2023-03-24 21:00:00,Mumbai,Groceries,646.37,2023-03-24 21:10:00
1991,1036,2023-03-24 22:00:00,Delhi,Groceries,4927.39,2023-03-24 22:10:00
1992,1009,2023-03-24 23:00:00,Delhi,Groceries,4538.59,2023-03-24 23:10:00
1993,1053,2023-03-25 00:00:00,Delhi,Groceries,848.35,2023-03-25 00:18:00
1994,1017,2023-03-25 01:00:00,Hyderabad,Snacks,2743.85,2023-03-25 01:10:00
1995,1181,2023-03-25 02:00:00,Bangalore,Snacks,4972.04,2023-03-25 02:10:00
1996,1112,2023-03-25 03:00:00,Hyderabad,Groceries,3242.41,2023-03-25 03:10:00
1997,1182,2023-03-25 04:00:00,Bangalore,Pharmacy,3867.68,2023-03-25 04:10:00
1998,1162,2023-03-25 05:00:00,Delhi,Electronics,1536.37,2023-03-25 05:10:00
1999,1054,2023-03-25 06:00:00,Hyderabad,Groceries,451.46,2023-03-25 06:10:00
2000,1117,2023-03-25 07:00:00,Mumbai,Snacks,2370.41,2023-03-25 07:10:00
2001,1162,2023-03-25 08:00:00,Bangalore,Groceries,4587.72,2023-03-25 08:10:00
2002,1007,2023-03-25 09:00:00,Mumbai,Groceries,4321.66,2023-03-25 09:10:00
2003,1193,2023-03-25 10:00:00,Bangalore,Groceries,1122.84,2023-03-25 10:10:00
2004,1052,2023-03-25 11:00:00,Hyderabad,Groceries,1857.16,2023-03-25 11:10:00
2005,1148,2023-03-25 12:00:00,Bangalore,Groceries,4772.61,2023-03-25 12:10:00
2006,1188,2023-03-25 13:00:00,Mumbai,Electronics,4998.56,2023-03-25 13:10:00
2007,1163,2023-03-25 14:00:00,Hyderabad,Pharmacy,224.21,2023-03-25 14:10:00
2008,1036,2023-03-25 15:00:00,Delhi,Pharmacy,3755.49,2023-03-25 16:24:00
2009,1081,2023-03-25 16:00:00,Hyderabad,Snacks,3519.09,2023-03-25 16:10:00
2010,1190,2023-03-25 17:00:00,Mumbai,Groceries,1244.6,2023-03-25 17:10:00
2011,1003,2023-03-25 18:00:00,Bangalore,Electronics,4891.29,2023-03-25 19:43:00
2012,1194,2023-03-25 19:00:00,Hyderabad,Pharmacy,2665.53,2023-03-25 19:10:00
2013,1177,2023-03-25 20:00:00,Bangalore,Electronics,4416.12,2023-03-25 20:10:00
2014,1101,2023-03-25 21:00:00,Bangalore,Electronics,3755.11,2023-03-25 21:10:00
2015,1141,2023-03-25 22:00:00,Mumbai,Groceries,537.29,2023-03-25 22:10:00
2016,1149,2023-03-25 23:00:00,Hyderabad,Pharmacy,559.98,2023-03-25 23:10:00
2017,1183,2023-03-26 00:00:00,Delhi,Snacks,1868.59,2023-03-26 00:16:00
2018,1102,2023-03-26 01:00:00,Delhi,Pharmacy,4608.14,2023-03-26 01:10:00
2019,1178,2023-03-26 02:00:00,Mumbai,Electronics,4557.37,2023-03-26 02:10:00
2020,1131,2023-03-26 03:00:00,Mumbai,Electronics,1679.88,2023-03-26 03:10:00
2021,1001,2023-03-26 04:00:00,Delhi,Electronics,1020.5,2023-03-26 04:10:00
2022,1020,2023-03-26 05:00:00,Bangalore,Snacks,237.41,2023-03-26 05:10:00
2023,1147,2023-03-26 06:00:00,Delhi,Groceries,3775.2,2023-03-26 06:10:00
2024,1182,2023-03-26 07:00:00,Hyderabad,Pharmacy,3637.9,2023-03-26 07:10:00
2025,1157,2023-03-26 08:00:00,Hyderabad,Pharmacy,3592.46,2023-03-26 08:47:00
2026,1093,2023-03-26 09:00:00,Delhi,Snacks,4482.07,2023-03-26 09:10:00
2027,1019,2023-03-26 10:00:00,Delhi,Snacks,4750.74,2023-03-26 10:10:00
2028,1006,2023-03-26 11:00:00,Bangalore,Groceries,3038.18,2023-03-26 11:10:00
2029,1014,2023-03-26 12:00:00,Delhi,Groceries,2784.9,2023-03-26 12:10:00
2030,1097,2023-03-26 13:00:00,Bangalore,Groceries,4598.18,2023-03-26 13:10:00
2031,1005,2023-03-26 14:00:00,Bangalore,Pharmacy,4854.71,2023-03-26 14:10:00
2032,1096,2023-03-26 15:00:00,Bangalore,Snacks,2466.7,2023-03-26 15:10:00
2033,1197,2023-03-26 16:00:00,Mumbai,Snacks,285.82,2023-03-26 16:10:00
2034,1197,2023-03-26 17:00:00,Hyderabad,Electronics,993.87,2023-03-26 17:10:00
2035,1090,2023-03-26 18:00:00,Delhi,Electronics,3287.0,2023-03-26 18:10:00
2036,1161,2023-03-26 19:00:00,Bangalore,Pharmacy,1020.23,2023-03-26 19:10:00
2037,1081,2023-03-26 20:00:00,Delhi,Electronics,4598.82,2023-03-26 20:10:00
2038,1180,2023-03-26 21:00:00,Mumbai,Snacks,4814.55,2023-03-26 21:10:00
2039,1198,2023-03-26 22:00:00,Mumbai,Pharmacy,927.21,2023-03-26 22:10:00
2040,1181,2023-03-26 23:00:00,Delhi,Groceries,1275.0,2023-03-26 23:10:00
2041,1059,2023-03-27 00:00:00,Delhi,Electronics,3395.79,2023-03-27 00:10:00
2042,1010,2023-03-27 01:00:00,Hyderabad,Electronics,4888.45,2023-03-27 01:10:00
2043,1063,2023-03-27 02:00:00,Delhi,Groceries,2011.1,2023-03-27 02:10:00
2044,1020,2023-03-27 03:00:00,Delhi,Groceries,557.5,2023-03-27 03:10:00
2045,1112,2023-03-27 04:00:00,Bangalore,Snacks,3767.98,2023-03-27 04:10:00
2046,1158,2023-03-27 05:00:00,Mumbai,Snacks,3471.77,2023-03-27 05:10:00
2047,1102,2023-03-27 06:00:00,Bangalore,Pharmacy,588.92,2023-03-27 06:10:00
2048,1104,2023-03-27 07:00:00,Delhi,Pharmacy,378.44,2023-03-27 07:10:00
2049,1073,2023-03-27 08:00:00,Delhi,Electronics,3449.13,2023-03-27 08:10:00
2050,1097,2023-03-27 09:00:00,Hyderabad,Snacks,2459.18,2023-03-27 09:10:00
2051,1162,2023-03-27 10:00:00,Hyderabad,Snacks,3490.12,2023-03-27 10:10:00
2052,1117,2023-03-27 11:00:00,Mumbai,Groceries,3949.29,2023-03-27 11:10:00
2053,1175,2023-03-27 12:00:00,Delhi,Electronics,3630.53,2023-03-27 12:10:00
2054,1066,2023-03-27 13:00:00,Hyderabad,Groceries,568.21,2023-03-27 13:10:00
2055,1026,2023-03-27 14:00:00,Delhi,Groceries,530.49,2023-03-27 14:10:00
2056,1157,2023-03-27 15:00:00,Bangalore,Snacks,2004.32,2023-03-27 15:10:00
2057,1038,2023-03-27 16:00:00,Delhi,Pharmacy,3249.05,2023-03-27 16:10:00
2058,1158,2023-03-27 17:00:00,Delhi,Groceries,548.98,2023-03-27 17:10:00
2059,1029,2023-03-27 18:00:00,Bangalore,Snacks,4134.77,2023-03-27 18:10:00
2060,1043,2023-03-27 19:00:00,Hyderabad,Pharmacy,2619.4,2023-03-27 19:10:00
2061,1051,2023-03-27 20:00:00,Bangalore,Pharmacy,3826.52,2023-03-27 20:10:00
2062,1009,2023-03-27 21:00:00,Mumbai,Pharmacy,2945.52,2023-03-27 21:10:00
2063,1168,2023-03-27 22:00:00,Bangalore,Groceries,3081.42,2023-03-27 22:10:00
2064,1077,2023-03-27 23:00:00,Mumbai,Pharmacy,1406.55,2023-03-27 23:10:00
2065,1148,2023-03-28 00:00:00,Bangalore,Snacks,2617.83,2023-03-28 00:10:00
2066,1134,2023-03-28 01:00:00,Bangalore,Electronics,4294.26,2023-03-28 01:10:00
2067,1128,2023-03-28 02:00:00,Delhi,Groceries,1721.88,2023-03-28 02:10:00
2068,1153,2023-03-28 03:00:00,Hyderabad,Electronics,1181.06,2023-03-28 03:10:00
2069,1041,2023-03-28 04:00:00,Bangalore,Electronics,410.85,2023-03-28 04:10:00
2070,1097,2023-03-28 05:00:00,Hyderabad,Electronics,3303.52,2023-03-28 05:10:00
2071,1025,2023-03-28 06:00:00,Delhi,Electronics,1141.57,2023-03-28 06:10:00
2072,1137,2023-03-28 07:00:00,Mumbai,Groceries,4180.53,2023-03-28 07:17:00
2073,1177,2023-03-28 08:00:00,Bangalore,Electronics,3576.75,2023-03-28 08:10:00
2074,1179,2023-03-28 09:00:00,Bangalore,Snacks,917.05,2023-03-28 09:10:00
2075,1075,2023-03-28 10:00:00,Mumbai,Pharmacy,1126.55,2023-03-28 10:10:00
2076,1061,2023-03-28 11:00:00,Delhi,Snacks,1613.28,2023-03-28 11:10:00
2077,1068,2023-03-28 12:00:00,Delhi,Electronics,903.71,2023-03-28 12:10:00
2078,1149,2023-03-28 13:00:00,Delhi,Pharmacy,1652.14,2023-03-28 13:10:00
2079,1009,2023-03-28 14:00:00,Bangalore,Groceries,2488.37,2023-03-28 14:10:00
2080,1155,2023-03-28 15:00:00,Mumbai,Pharmacy,2442.36,2023-03-28 15:10:00
2081,1026,2023-03-28 16:00:00,Bangalore,Snacks,3472.05,2023-03-28 16:10:00
2082,1134,2023-03-28 17:00:00,Bangalore,Electronics,776.79,2023-03-28 18:29:00
2083,1082,2023-03-28 18:00:00,Mumbai,Snacks,2091.95,2023-03-28 19:12:00
2084,1083,2023-03-28 19:00:00,Mumbai,Pharmacy,4769.03,2023-03-28 19:10:00
2085,1140,2023-03-28 20:00:00,Delhi,Groceries,2548.58,2023-03-28 20:10:00
2086,1076,2023-03-28 21:00:00,Hyderabad,Snacks,3420.07,2023-03-28 21:10:00
2087,1144,2023-03-28 22:00:00,Delhi,Electronics,3101.72,2023-03-28 22:10:00
2088,1137,2023-03-28 23:00:00,Hyderabad,Groceries,4597.35,2023-03-29 00:47:00
2089,1084,2023-03-29 00:00:00,Delhi,Snacks,765.7,2023-03-29 00:10:00
2090,1017,2023-03-29 01:00:00,Bangalore,Electronics,2215.45,2023-03-29 01:10:00
2091,1067,2023-03-29 02:00:00,Mumbai,Snacks,4639.29,2023-03-29 02:10:00
2092,1098,2023-03-29 03:00:00,Mumbai,Pharmacy,1929.16,2023-03-29 03:10:00
2093,1012,2023-03-29 04:00:00,Hyderabad,Electronics,3887.39,2023-03-29 04:10:00
2094,1155,2023-03-29 05:00:00,Hyderabad,Groceries,414.16,2023-03-29 05:10:00
2095,1175,2023-03-29 06:00:00,Bangalore,Electronics,2128.64,2023-03-29 06:10:00
2096,1136,2023-03-29 07:00:00,Hyderabad,Snacks,1128.9,2023-03-29 07:10:00
2097,1030,2023-03-29 08:00:00,Hyderabad,Electronics,4941.19,2023-03-29 08:10:00
2098,1190,2023-03-29 09:00:00,Mumbai,Pharmacy,2438.38,2023-03-29 09:10:00
2099,1122,2023-03-29 10:00:00,Delhi,Pharmacy,370.84,2023-03-29 10:10:00
2100,1145,2023-03-29 11:00:00,Hyderabad,Pharmacy,971.8,2023-03-29 11:10:00
2101,1112,2023-03-29 12:00:00,Hyderabad,Snacks,3363.09,2023-03-29 12:10:00
2102,1088,2023-03-29 13:00:00,Hyderabad,Snacks,4719.21,2023-03-29 13:10:00
2103,1091,2023-03-29 14:00:00,Bangalore,Snacks,4760.75,2023-03-29 14:10:00
2104,1061,2023-03-29 15:00:00,Hyderabad,Snacks,3532.65,2023-03-29 15:10:00
2105,1193,2023-03-29 16:00:00,Delhi,Electronics,4709.01,2023-03-29 16:10:00
2106,1191,2023-03-29 17:00:00,Mumbai,Electronics,443.82,2023-03-29 17:10:00
2107,1114,2023-03-29 18:00:00,Hyderabad,Groceries,1323.11,2023-03-29 18:10:00
2108,1103,2023-03-29 19:00:00,Delhi,Electronics,904.07,2023-03-29 19:10:00
2109,1069,2023-03-29 20:00:00,Delhi,Snacks,2872.83,2023-03-29 20:10:00
2110,1007,2023-03-29 21:00:00,Bangalore,Pharmacy,3129.87,2023-03-29 22:56:00
2111,1053,2023-03-29 22:00:00,Bangalore,Snacks,2191.41,2023-03-29 22:10:00
2112,1190,2023-03-29 23:00:00,Delhi,Snacks,1788.89,2023-03-29 23:10:00
2113,1070,2023-03-30 00:00:00,Bangalore,Snacks,2264.34,2023-03-30 00:10:00
